9,0.010282430213464696,0.0,0.0,0.0,0.0,0.045773399014778324,0.0,0.005804597701149426,0.06476272577996717,0.00588752052545156,0.00588752052545156,0.0,0.002902298850574713,0.0,0.0062192118226600986,8.292282430213465e-05,0.0,0.0,0.23700054734537493,0.0240831964969896,0.26491516146688565,0.013136288998357965,0.27367268746579093,0.020251778872468526,0.08319649698960044,0.002736726874657909,1.0,0.2638204707170224,0.016420361247947456,0.2227695675971538,0.02134646962233169,0.32567049808429116,0.012588943623426383,0.010946907498631636,0.5079365079365079,0.214935960591133,0.043036945812807884,0.10655582922824303,0.036983579638752054,0.08748357963875206,0.20938013136289,0.03258866995073892,0.047183087027914614,0.19520032840722495,0.08881034482758621,0.13275944170771756,0.08259113300492611,0.16236288998357964,0.29155665024630545,0.07711822660098522,0.11609195402298852,0.13955911330049262,0.15888013136288998,0.07230870279146141,0.001658456486042693,0.0251256157635468,0.006882594417077176,0.034827586206896556,0.028110837438423644,0.006799671592775042,0.0004975369458128079,0.05257307060755337,0.009950738916256158,0.014345648604269293,0.04933908045977011,0.0057216748768472905,0.0126871921182266,0.028027914614121508,0.009287356321839082,0.015009031198686372,0.0020730706075533663,0.008292282430213465,0.012189655172413794,0.0,0.001658456486042693,0.00696551724137931,0.003648604269293925,0.001658456486042693,0.008706896551724139,0.003068144499178982,0.004146141215106733,0.008955665024630542,0.02048193760262726,0.00041461412151067327,0.0011609195402298852,0.013101806239737276,0.0013267651888341544,0.008126436781609195,0.0009121510673234813,0.0021559934318555007,0.0005804597701149426,0.002570607553366174,0.014511494252873566,0.0006633825944170772,0.0024876847290640396,0.010448275862068966,0.0008292282430213465,0.0,0.00024876847290640394,0.0071313628899835795,0.001907224958949097,0.003316912972085386,0.0009950738916256158,0.0017413793103448275,0.002902298850574713,0.0004975369458128079,0.018077175697865353,0.002570607553366174,0.0022389162561576356,0.01301888341543514,0.002902298850574713,0.01749671592775041,0.00804351395730706,0.001409688013136289,0.005224137931034483,0.014760262725779967,0.0018243021346469625,0.003399835796387521,0.0015755336617405582,0.0007463054187192118,0.004146141215106733,0.006799671592775042,0.0073801313628899835,0.002902298850574713,0.0020730706075533663,0.0,0.010282430213464696,0.004975369458128079,0.01301888341543514,0.002736453201970443,0.0024047619047619048,0.004146141215106733,0.001907224958949097,0.012189655172413794,0.0057216748768472905,0.0,0.020730706075533664,0.001658456486042693,0.003648604269293925,0.0012438423645320198,0.0007463054187192118,0.00041461412151067327,0.0005804597701149426,0.004146141215106733,0.0010779967159277504,0.00024876847290640394,0.0023218390804597704,0.0024047619047619048,0.004229064039408867,0.00588752052545156,0.014511494252873566,0.005472906403940886,0.010033661740558293,0.0008292282430213465,0.012521346469622333,0.008789819376026273,0.005804597701149426,0.0004975369458128079,0.02371592775041051,0.0003316912972085386,0.0024047619047619048,0.006302134646962233,0.0021559934318555007,0.002819376026272578,0.024959770114942527,0.006716748768472907,0.0012438423645320198,0.0045607553366174055,0.017745484400656816,0.011360426929392447,0.022472085385878488,0.016335796387520526,0.004394909688013137,0.01210673234811166,0.0038973727422003286,0.008541050903119869,0.007545977011494253,0.01177504105090312,0.0031510673234811165,0.009204433497536947,0.0001658456486042693,0.003731527093596059,0.004146141215106733,0.0021559934318555007,0.03250574712643678,0.02653530377668309,0.021477011494252875,0.02711576354679803,8.292282430213465e-05,0.009950738916256158,0.0083752052545156,0.008541050903119869,0.016916256157635468,0.012023809523809525,0.014428571428571428,0.006633825944170772,0.004229064039408867,0.009038587848932677,0.024876847290640394,0.01998440065681445,0.004146141215106733,0.014511494252873566,0.017911330049261084,0.020979474548440066,0.001409688013136289,0.004892446633825944,0.005638752052545156,0.005224137931034483,0.008955665024630542,0.0024876847290640396,0.0038973727422003286,0.028774220032840726,0.02172577996715928,0.0020730706075533663,0.0006633825944170772,0.0,0.0008292282430213465,0.02048193760262726,0.016335796387520526,0.017911330049261084,0.022886699507389162,0.008541050903119869,0.0057216748768472905,0.0029852216748768473,0.0043119868637110014,0.0,0.004063218390804597,0.0005804597701149426,0.01285303776683087,0.00024876847290640394,0.003814449917898194,0.010033661740558293,0.008955665024630542,0.0022389162561576356,0.003399835796387521,0.006550903119868638,0.005307060755336618,0.0014926108374384236,0.03333497536945813,0.0010779967159277504,0.0007463054187192118,0.0,0.0013267651888341544,0.0007463054187192118,0.0010779967159277504,0.019569786535303776,0.006550903119868638,0.019321018062397374,0.011111658456486043,0.04054926108374384,0.007545977011494253,0.003068144499178982,0.0,0.005638752052545156,0.0,0.001907224958949097,0.0024047619047619048,0.0015755336617405582,0.0029852216748768473,0.006136288998357964,0.0001658456486042693,0.006385057471264368,0.0007463054187192118,0.0029852216748768473,0.005224137931034483,0.0018243021346469625,0.0005804597701149426,0.0012438423645320198,0.003316912972085386,0.0043119868637110014,0.0043119868637110014,0.0006633825944170772,0.0019901477832512315,0.0024876847290640396,0.0001658456486042693,8.292282430213465e-05,0.00041461412151067327,0.0,0.0008292282430213465,0.0001658456486042693,0.0014926108374384236,0.0005804597701149426,0.0013267651888341544,0.0006633825944170772,0.007545977011494253,0.0006633825944170772,0.0003316912972085386,0.0004975369458128079,0.0,0.0011609195402298852,0.0019901477832512315,0.00696551724137931,0.008955665024630542,0.005141215106732348,8.292282430213465e-05,0.007960591133004926,0.0013267651888341544,0.003482758620689655,0.005307060755336618,0.004477832512315271,0.0023218390804597704,0.0022389162561576356,0.003316912972085386,0.0035656814449917897,0.00041461412151067327,0.0,0.007711822660098522,0.0,8.292282430213465e-05,0.0,0.0011609195402298852,0.0008292282430213465,8.292282430213465e-05,0.0009950738916256158,0.0,8.292282430213465e-05,0.0009950738916256158,0.0005804597701149426,0.0003316912972085386,0.00024876847290640394,0.003814449917898194,0.0010779967159277504,0.0031510673234811165,0.004146141215106733,0.0005804597701149426,0.0006633825944170772,0.004643678160919541,0.001409688013136289,0.00024876847290640394,0.0023218390804597704,0.0001658456486042693,0.0009950738916256158,0.0009950738916256158,0.0,0.0009121510673234813,0.0007463054187192118,0.001907224958949097,0.008623973727422003,0.0006633825944170772,0.0003316912972085386,0.00041461412151067327,0.0009121510673234813,0.0,0.0009950738916256158,0.0012438423645320198,0.0004975369458128079,0.001907224958949097,0.0007463054187192118,0.0005804597701149426,0.001409688013136289,8.292282430213465e-05,0.0006633825944170772,0.0006633825944170772,0.0013267651888341544,0.0010779967159277504,0.0,0.003980295566502463,0.0012438423645320198,0.0020730706075533663,0.0005804597701149426,0.0008292282430213465,0.0004975369458128079,0.0010779967159277504,0.001409688013136289,0.004975369458128079,0.0006633825944170772,0.0001658456486042693,0.0013267651888341544,0.0006633825944170772,0.0003316912972085386,0.0,0.005058292282430214,0.0010779967159277504,0.0011609195402298852,0.0022389162561576356,0.0022389162561576356,0.0003316912972085386,0.0007463054187192118,0.0005804597701149426,0.00041461412151067327,0.00024876847290640394,0.0014926108374384236,0.0009950738916256158,0.0004975369458128079,0.0014926108374384236,0.0005804597701149426,0.002902298850574713,0.0001658456486042693,0.0043119868637110014,0.0006633825944170772,0.0,8.292282430213465e-05,0.0006633825944170772,0.0009950738916256158,0.0024047619047619048,0.0009121510673234813,0.004643678160919541,0.005058292282430214,0.0006633825944170772,0.002902298850574713,0.003980295566502463,0.0024876847290640396,0.0029852216748768473,0.0011609195402298852,0.0004975369458128079,0.0005804597701149426,0.0012438423645320198,0.0,0.0008292282430213465,0.00024876847290640394,0.0012438423645320198,0.0004975369458128079,0.0015755336617405582,0.0019901477832512315,0.0009121510673234813,0.00041461412151067327,0.001658456486042693,0.0012438423645320198,8.292282430213465e-05,0.0003316912972085386,0.0013267651888341544,8.292282430213465e-05,0.0005804597701149426,0.001658456486042693,0.0011609195402298852,0.00041461412151067327,0.0014926108374384236,0.0006633825944170772,0.0,0.0014926108374384236,0.0,0.0020730706075533663,0.0001658456486042693,0.0018243021346469625,0.001658456486042693,0.0004975369458128079,0.0022389162561576356,0.0011609195402298852,0.0019901477832512315,0.0005804597701149426,0.0004975369458128079,0.0,0.0010779967159277504,0.0009121510673234813,0.0004975369458128079,0.0017413793103448275,0.0022389162561576356,8.292282430213465e-05,0.0031510673234811165,0.0008292282430213465,0.0021559934318555007,0.0008292282430213465,0.001658456486042693,8.292282430213465e-05,0.0009121510673234813,0.0029852216748768473,0.002736453201970443,0.002570607553366174,0.0035656814449917897,0.003482758620689655,0.0001658456486042693,0.007214285714285714,0.001409688013136289,0.0006633825944170772,0.001658456486042693,0.0,0.0019901477832512315,0.006136288998357964,0.00024876847290640394,0.002902298850574713,8.292282430213465e-05,0.0009950738916256158,0.0038973727422003286,0.0006633825944170772,0.0015755336617405582,0.0048095238095238095,0.0010779967159277504,0.0009121510673234813,0.0006633825944170772,0.0013267651888341544,0.0035656814449917897,0.0024876847290640396,0.0008292282430213465,0.0021559934318555007,0.0019901477832512315,0.005555829228243022,0.011194581280788178,0.001409688013136289,0.00024876847290640394,0.0018243021346469625,0.0004975369458128079,0.003814449917898194,0.0018243021346469625,0.0003316912972085386,0.00024876847290640394,0.0010779967159277504,0.0015755336617405582,0.0015755336617405582,0.00041461412151067327,0.0024876847290640396,0.0001658456486042693,0.0005804597701149426,0.0008292282430213465,0.0009950738916256158,0.0009950738916256158,0.0,8.292282430213465e-05,0.0001658456486042693,0.001658456486042693,0.0038973727422003286,0.002653530377668309,0.0008292282430213465,0.0024047619047619048,0.0009950738916256158,0.001658456486042693,0.0007463054187192118,0.0008292282430213465,0.0013267651888341544,0.0011609195402298852,0.0004975369458128079,0.0022389162561576356,0.0011609195402298852,0.0006633825944170772,0.006799671592775042,0.006716748768472907,0.002653530377668309,0.0,0.0003316912972085386,0.004146141215106733,0.0015755336617405582,0.0018243021346469625,0.0015755336617405582,0.0015755336617405582,0.0019901477832512315,0.0007463054187192118,0.005389983579638752,0.004726600985221675,0.004975369458128079,0.0004975369458128079,0.0021559934318555007,0.0009121510673234813,0.0008292282430213465,0.001658456486042693,0.002902298850574713,0.0003316912972085386,0.0007463054187192118,0.00024876847290640394,0.001658456486042693,0.0,0.0009121510673234813,0.00024876847290640394,0.0006633825944170772,0.0,0.00024876847290640394,0.0017413793103448275,0.0013267651888341544,0.0007463054187192118,0.0019901477832512315,0.0073801313628899835,0.0003316912972085386,0.0009121510673234813,0.0057216748768472905,0.0,8.292282430213465e-05,0.04269293924466338,0.019704433497536946,0.009304871373836891,0.010946907498631636,0.0060207991242474,0.004378762999452655,0.00875752599890531,0.0021893814997263274,0.002736726874657909,0.003831417624521073,0.0005473453749315818,0.034482758620689655,0.0,0.006568144499178983,0.0,0.0016420361247947456,0.0010946907498631637,0.0016420361247947456,0.002736726874657909,0.0016420361247947456,0.0,0.0005473453749315818,0.0,0.0,0.0010946907498631637,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0005473453749315818,0.0010946907498631637,0.0010946907498631637,0.0,0.0005473453749315818,0.0005473453749315818,0.0010946907498631637,0.0005473453749315818,0.0005473453749315818,0.0005473453749315818,0.0010946907498631637,0.0,0.0,0.0010946907498631637,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.002736726874657909,0.0005473453749315818,0.0016420361247947456,0.0010946907498631637,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0005473453749315818,0.0,0.0,0.002736726874657909,0.002736726874657909,0.0,0.0005473453749315818,0.0,0.0016420361247947456,0.0010946907498631637,0.0,0.0005473453749315818,0.0005473453749315818,0.0,0.0,0.002736726874657909,0.0,0.0,0.0010946907498631637,0.0005473453749315818,0.0005473453749315818,0.0010946907498631637,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.002736726874657909,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016420361247947456,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002736726874657909,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0049261083743842365,0.0,0.0010946907498631637,0.0,0.0005473453749315818,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0010946907498631637,0.0,0.0,0.0,0.0,0.0,0.0,0.0016420361247947456,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0005473453749315818,0.0005473453749315818,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010946907498631637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010946907498631637,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0005473453749315818,0.002736726874657909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010946907498631637,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0016420361247947456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010946907498631637,0.0,0.0,0.0,0.002736726874657909,0.0,0.0,0.0,0.0,0.0010946907498631637,0.0016420361247947456,0.0,0.0,0.0,0.0021893814997263274,0.002736726874657909,0.0032840722495894913,0.0,0.003831417624521073,0.0010946907498631637,0.0005473453749315818,0.0021893814997263274,0.0021893814997263274,0.002736726874657909,0.0005473453749315818
